[2026-05-20T13:43:06] server start port=8787 root=H:\FDTD outcome\struct\群论_struct
[2026-05-21T18:37:45] "GET /assets/js/app.js?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:37:45] "GET /assets/js/api.js HTTP/1.1" 200 -
-
[2026-05-21T18:37:45] "GET /api/v2/bootstrap HTTP/1.1" 200 -
[2026-05-21T18:37:45] "GET /api/v2/structure-tree?scope=current HTTP/1.1" 200 -
[2026-05-21T18:37:45] "GET /api/v2/runs?page=1&page_size=500&query=&scope=current&group=&mother=&perturbation=&risk= HTTP/1.1" 200 -
[2026-05-21T18:37:45] "GET /api/v2/runs/run_test_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B631%E5%88%8658%E7%A7%92_cd277010 HTTP/1.1" 200 -
[2026-05-21T18:37:45] "POST /api/v2/preload/start HTTP/1.1" 200 -
[2026-05-21T18:37:45] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:37:45] "GET /api/v2/diagnostics/trend?run_id=run_test_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B631%E5%88%8658%E7%A7%92_cd277010 HTTP/1.1" 200 -
[2026-05-21T18:37:45] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:45] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:37:45] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:46] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:37:46] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:37:46] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:37:46] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:46] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:37:46] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:47] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:37:47] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:37:47] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:37:47] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:47] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:37:47] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:48] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:37:48] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:37:48] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:37:48] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:48] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:37:48] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:49] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:37:49] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:37:49] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:37:49] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:49] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:37:50] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:50] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:37:51] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:37:51] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:37:51] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:51] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:37:51] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:51] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:37:52] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:37:52] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:37:52] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:52] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:37:52] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:52] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:37:53] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:37:53] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:37:53] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:53] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:37:53] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:53] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:37:54] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:37:54] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:37:54] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:54] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:37:54] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:54] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:37:55] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:37:55] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:37:55] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:55] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:37:55] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:37:55] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:37:56] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:38:22] "GET / HTTP/1.1" 200 -
[2026-05-21T18:38:22] "GET /assets/css/tokens.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:38:22] "GET /assets/css/base.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:38:22] "GET /assets/css/pages.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:38:22] "GET /assets/css/components.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:38:22] "GET /assets/js/app.js?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:38:22] "GET /assets/css/shell.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:38:22] "GET /assets/js/api.js HTTP/1.1" 200 -
[2026-05-21T18:38:22] "GET /assets/js/charts.js HTTP/1.1" 200 -
[2026-05-21T18:38:22] "GET /api/v2/bootstrap HTTP/1.1" 200 -
[2026-05-21T18:38:23] "GET /api/v2/structure-tree?scope=current HTTP/1.1" 200 -
&group=&mother=&perturbation=&risk= HTTP/1.1" 200 -
[2026-05-21T18:38:23] "GET /api/v2/runs/run_test_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B631%E5%88%8658%E7%A7%92_cd277010 HTTP/1.1" 200 -
[2026-05-21T18:38:23] "POST /api/v2/preload/start HTTP/1.1" 200 -
[2026-05-21T18:38:23] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:38:23] "GET /api/v2/diagnostics/trend?run_id=run_test_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B631%E5%88%8658%E7%A7%92_cd277010 HTTP/1.1" 200 -
[2026-05-21T18:38:23] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:38:23] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:38:23] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:38:23] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:38:24] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:38:24] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 500 -
[2026-05-21T18:41:09] server start port=8793 root=H:\FDTD outcome\struct\群论_struct
[2026-05-21T18:41:24] "GET / HTTP/1.1" 200 -
[2026-05-21T18:41:24] "GET /assets/css/tokens.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:41:24] "GET /assets/css/pages.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:41:24] "GET /assets/css/components.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:41:24] "GET /assets/css/shell.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:41:24] "GET /assets/js/app.js?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:41:24] "GET /assets/css/base.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:42:33] "GET / HTTP/1.1" 200 -
[2026-05-21T18:42:33] "GET /assets/css/tokens.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:42:33] "GET /assets/css/components.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:42:33] "GET /assets/css/base.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:42:33] "GET /assets/css/shell.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:42:33] "GET /assets/css/pages.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:42:33] "GET /assets/js/app.js?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:42:52] "GET / HTTP/1.1" 200 -
[2026-05-21T18:42:52] "GET /assets/css/tokens.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:42:52] "GET /assets/css/base.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:42:52] "GET /assets/js/app.js?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:42:52] "GET /assets/css/pages.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:42:52] "GET /assets/css/components.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:42:52] "GET /assets/css/shell.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:43:37] "GET / HTTP/1.1" 200 -
[2026-05-21T18:43:37] "GET /assets/css/tokens.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:43:37] "GET /assets/css/base.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:43:37] "GET /assets/js/app.js?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:43:37] "GET /assets/css/shell.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:43:37] "GET /assets/css/components.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:43:37] "GET /assets/css/pages.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:44:17] "GET / HTTP/1.1" 200 -
[2026-05-21T18:44:17] "GET /assets/css/components.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:44:17] "GET /assets/css/base.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:44:17] "GET /assets/js/app.js?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:44:17] "GET /assets/css/tokens.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:44:17] "GET /assets/css/pages.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:44:17] "GET /assets/css/shell.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:44:55] "GET / HTTP/1.1" 200 -
[2026-05-21T18:44:56] "GET /assets/css/tokens.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:44:56] "GET /assets/css/base.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:44:56] "GET /assets/css/shell.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:44:56] "GET /assets/js/app.js?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:44:56] "GET /assets/css/pages.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:44:56] "GET /assets/css/components.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:45:35] "GET / HTTP/1.1" 200 -
[2026-05-21T18:45:35] "GET /assets/css/tokens.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:45:35] "GET /assets/css/base.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:45:35] "GET /assets/css/pages.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:45:35] "GET /assets/js/app.js?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:45:35] "GET /assets/css/components.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:45:35] "GET /assets/css/shell.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:45:48] "GET / HTTP/1.1" 200 -
[2026-05-21T18:45:48] "GET /assets/css/tokens.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:45:48] "GET /assets/css/pages.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:45:48] "GET /assets/css/base.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:45:48] "GET /assets/css/components.css?v=20260521a HTTP/1.1[2026-05-21T18:45:48] "GET /assets/css/shell.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:47:39] "GET / HTTP/1.1" 200 -
[2026-05-21T18:47:39] "GET /assets/css/shell.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:47:39] "GET /assets/css/base.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:47:39] "GET /assets/css/tokens.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:47:39] "GET /assets/css/pages.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:47:39] "GET /assets/css/components.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:47:39] "GET /assets/js/app.js?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:48:24] "GET / HTTP/1.1" 200 -
[2026-05-21T18:48:24] "GET /assets/css/tokens.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:48:24] "GET /assets/css/base.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:48:24] "GET /assets/css/pages.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:48:24] "GET /assets/css/shell.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:48:24] "GET /assets/css/components.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:48:24] "GET /assets/js/app.js?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:49:25] "GET /api/v2/bootstrap HTTP/1.1" 200 -
[2026-05-21T18:50:29] "GET / HTTP/1.1" 200 -
[2026-05-21T18:50:29] "GET /assets/css/tokens.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:50:29] "GET /assets/css/components.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:50:29] "GET /assets/js/app.js?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:50:29] "GET /assets/css/base.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:50:29] "GET /assets/css/pages.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:50:29] "GET /assets/css/shell.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:51:15] server start port=8793 root=H:\FDTD outcome\struct\群论_struct
[2026-05-21T18:51:25] "GET / HTTP/1.1" 200 -
[2026-05-21T18:51:26] "GET /assets/css/tokens.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:51:26] "GET /assets/js/app.js?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:51:26] "GET /assets/css/components.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:51:26] "GET /assets/css/pages.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:51:26] "GET /assets/css/base.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:51:26] "GET /assets/css/shell.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:51:26] "GET /assets/js/api.js HTTP/1.1" 200 -
[2026-05-21T18:51:26] "GET /assets/js/charts.js HTTP/1.1" 200 -
[2026-05-21T18:51:26] "GET /api/v2/bootstrap HTTP/1.1" 200 -
[2026-05-21T18:51:26] "POST /api/v2/preload/start HTTP/1.1" 200 -
[2026-05-21T18:51:26] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:51:26] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:26] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:51:26] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:26] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:27] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:27] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:51:27] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:27] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:51:27] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:28] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:29] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:29] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:51:29] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:29] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:51:29] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:29] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:30] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:30] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:51:30] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:30] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:51:30] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:31] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:31] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:31] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:51:31] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:32] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:51:32] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:32] "GET /api/v2/scripts?page=1&page_size=100&query= HTTP/1.1" 200 -
[2026-05-21T18:51:34] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:35] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:35] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:51:35] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:35] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:51:35] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:35] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:36] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:36] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:51:36] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:36] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:51:36] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:37] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:38] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:38] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:51:38] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:38] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:51:38] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 500 -
[2026-05-21T18:51:55] "GET / HTTP/1.1" 200 -
[2026-05-21T18:51:55] "GET /assets/css/tokens.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:51:55] "GET /assets/js/app.js?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:51:55] "GET /assets/css/shell.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:51:55] "GET /assets/css/components.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:51:55] "GET /assets/css/pages.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:51:55] "GET /assets/css/base.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:51:55] "GET /assets/js/api.js HTTP/1.1" 200 -
[2026-05-21T18:51:55] "GET /assets/js/charts.js HTTP/1.1" 200 -
[2026-05-21T18:51:55] "GET /api/v2/bootstrap HTTP/1.1" 200 -
[2026-05-21T18:51:55] "POST /api/v2/preload/start HTTP/1.1" 200 -
[2026-05-21T18:51:55] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:51:55] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:55] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:51:55] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:55] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:56] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:56] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:51:56] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:56] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:51:56] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:57] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:57] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:57] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:51:57] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:57] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:51:57] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:58] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:58] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:58] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:51:58] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:59] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:51:59] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:51:59] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:51:59] "GET /api/v2/scripts?page=1&page_size=100&query= HTTP/1.1" 200 -
[2026-05-21T18:52:02] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:52:02] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:52:02] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:52:02] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:52:02] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:52:02] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:52:03] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
